"person","birthDate","deathDate","personName"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18504","1668","http://www.vondel.humanities.uva.nl/ecartico/persons/18504#deathdate","Geertruyt van der Kooij"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18538","1682","http://www.vondel.humanities.uva.nl/ecartico/persons/18538#deathdate","Cornelia Kerfbijl"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18542","1658","http://www.vondel.humanities.uva.nl/ecartico/persons/18542#deathdate","Sara Jans Keysers"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18583","1663","http://www.vondel.humanities.uva.nl/ecartico/persons/18583#deathdate","Maria Konincks"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18591","1679","http://www.vondel.humanities.uva.nl/ecartico/persons/18591#deathdate","Machtelt Kool"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18612","1653","http://www.vondel.humanities.uva.nl/ecartico/persons/18612#deathdate","Catarina Kroes"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18628","1687","http://www.vondel.humanities.uva.nl/ecartico/persons/18628#deathdate","Jannetje van de Laar"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18632","1658","http://www.vondel.humanities.uva.nl/ecartico/persons/18632#deathdate","Jan Lageman"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18633","1686","http://www.vondel.humanities.uva.nl/ecartico/persons/18633#deathdate","Aaltje Lagerstont"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18638","1696","1751","François Salomons Lambregts"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18652","1654","http://www.vondel.humanities.uva.nl/ecartico/persons/18652#deathdate","Jacobus de Lange"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18657","1662","http://www.vondel.humanities.uva.nl/ecartico/persons/18657#deathdate","Elisabeth Langlois"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18663","1672","http://www.vondel.humanities.uva.nl/ecartico/persons/18663#deathdate","Sara de Lanoy"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18673","1678","http://www.vondel.humanities.uva.nl/ecartico/persons/18673#deathdate","Grietje Leenders van Tertoolen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18676","1697","1752","Steven Jans van Leeuwen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18722","1695","1758","Cornelis Cornelis van Lommen II"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18734","1665","http://www.vondel.humanities.uva.nl/ecartico/persons/18734#deathdate","Rijkje Jans van Loon"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18743","1695","http://www.vondel.humanities.uva.nl/ecartico/persons/18743#deathdate","Aeltje van Loveren"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18749","1697","http://www.vondel.humanities.uva.nl/ecartico/persons/18749#deathdate","Jacomina Lubelij"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18763","1681-07-28","http://www.vondel.humanities.uva.nl/ecartico/persons/18763#deathdate","Hieronimus Lutz"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18770","1665","http://www.vondel.humanities.uva.nl/ecartico/persons/18770#deathdate","Geertruyd Maatlaege"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18773","1695","1730","Jacobus Maenbeeck"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18791","1664","http://www.vondel.humanities.uva.nl/ecartico/persons/18791#deathdate","Johannes Marchand"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18829","1664","http://www.vondel.humanities.uva.nl/ecartico/persons/18829#deathdate","Johannes Meijer"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18856","1697","1779","Dirk Johannes Meyer"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18923","1662-01-19","http://www.vondel.humanities.uva.nl/ecartico/persons/18923#deathdate","Cornelis van Muyden"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18929","1689","http://www.vondel.humanities.uva.nl/ecartico/persons/18929#deathdate","Jean Pieters Naudin"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18959","1696","http://www.vondel.humanities.uva.nl/ecartico/persons/18959#deathdate","Maria Judith Noel"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18975","1666","1702","Barend Hendriks ten Oever"
"http://www.vondel.humanities.uva.nl/ecartico/persons/18986","1679","1731","Johannes Roelofs Oorthuys"
"http://www.vondel.humanities.uva.nl/ecartico/persons/1901","1654-08-23","1732-02-11","Jacobus Coelemans"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19028","1695","1744","Johannes Pauli"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19075","1680","http://www.vondel.humanities.uva.nl/ecartico/persons/19075#deathdate","Pelgrom Potholt"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19079","1667","1734-01-29","Alberta Prangers"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19084","1696","1747","Egidius Pieter Prick"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19142","1672","http://www.vondel.humanities.uva.nl/ecartico/persons/19142#deathdate","Pierre Regnier"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19161","1659","1701","Johannes Ernsts Reyniers"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19185","1676","http://www.vondel.humanities.uva.nl/ecartico/persons/19185#deathdate","Jacobus van Rijswijk"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19191","1664","http://www.vondel.humanities.uva.nl/ecartico/persons/19191#deathdate","Elisabeth Robide"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19195","1696","1762","Jan Jacobus Roeland"
"http://www.vondel.humanities.uva.nl/ecartico/persons/192","1672-10-20","1721-11","Elisabeth Crama"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19216","1697","1773","Johannes Nicolaus van Rosmalen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19221","1654","http://www.vondel.humanities.uva.nl/ecartico/persons/19221#deathdate","Steven des Rousseaux"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19247","1672-07-22","http://www.vondel.humanities.uva.nl/ecartico/persons/19247#deathdate","Johanna Maria Sarragon"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19279","1667","http://www.vondel.humanities.uva.nl/ecartico/persons/19279#deathdate","Margrita Scheppers"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19289","1697","1742","Joannes Christoffel Scholtz"
"http://www.vondel.humanities.uva.nl/ecartico/persons/193","1670","1703","Petrus Cramer"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19302","1661","http://www.vondel.humanities.uva.nl/ecartico/persons/19302#deathdate","Maria Schouten"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19329","1663","http://www.vondel.humanities.uva.nl/ecartico/persons/19329#deathdate","Catrina Sena"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19337","1695","1771","Jacobus Jans Sickesz"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19401","1662","http://www.vondel.humanities.uva.nl/ecartico/persons/19401#deathdate","Anna Spijker"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19421","1689","1750","Jan Gerrits van Stavoren"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19442","1663","http://www.vondel.humanities.uva.nl/ecartico/persons/19442#deathdate","Elisabeth Storm"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19476","1693","1767","Hendrik Berents Swierinck"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19487","1665","http://www.vondel.humanities.uva.nl/ecartico/persons/19487#deathdate","Margrieta Tegelaers"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19539","1669","http://www.vondel.humanities.uva.nl/ecartico/persons/19539#deathdate","Johannis Trockhout"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19543","1657","http://www.vondel.humanities.uva.nl/ecartico/persons/19543#deathdate","Anna Jans Turner"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19657","1664","http://www.vondel.humanities.uva.nl/ecartico/persons/19657#deathdate","Stijntje Vlietstroom"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19661","1665","1707-09-16","Susanna Voltelen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19684","1690","1763","Barend Michiels de Vries I"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19720","1681-06-07","1740-02-12","Jan Walraven"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19725","1667","http://www.vondel.humanities.uva.nl/ecartico/persons/19725#deathdate","Christiaan Warmberger"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19764","1665","http://www.vondel.humanities.uva.nl/ecartico/persons/19764#deathdate","Maria Boudewijns van der Wiere"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19783","1661","1725","Jacob de Wijs"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19793","1688","1774","Lambert Gerrits de Wilt"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19817","1675-12-11","http://www.vondel.humanities.uva.nl/ecartico/persons/19817#deathdate","Pieter van Woensel"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19845","1657","1723","Jan Joris van Ysselmuyden"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19849","1680","http://www.vondel.humanities.uva.nl/ecartico/persons/19849#deathdate","Catharina Zeevenhoven"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19886","1676","http://www.vondel.humanities.uva.nl/ecartico/persons/19886#deathdate","Maria Charles"
"http://www.vondel.humanities.uva.nl/ecartico/persons/19896","1671","http://www.vondel.humanities.uva.nl/ecartico/persons/19896#deathdate","Eva Claes van Toorenburg"
"http://www.vondel.humanities.uva.nl/ecartico/persons/20071","1662","http://www.vondel.humanities.uva.nl/ecartico/persons/20071#deathdate","IJtje Jans"
"http://www.vondel.humanities.uva.nl/ecartico/persons/20076","1664","http://www.vondel.humanities.uva.nl/ecartico/persons/20076#deathdate","Jannetje Jans"
"http://www.vondel.humanities.uva.nl/ecartico/persons/20170","1654","http://www.vondel.humanities.uva.nl/ecartico/persons/20170#deathdate","Anna Reijniers"
"http://www.vondel.humanities.uva.nl/ecartico/persons/20175","1662","http://www.vondel.humanities.uva.nl/ecartico/persons/20175#deathdate","Debora Rippers"
"http://www.vondel.humanities.uva.nl/ecartico/persons/209","1688-02-03","http://www.vondel.humanities.uva.nl/ecartico/persons/209#deathdate","Dirck Dalens III"
"http://www.vondel.humanities.uva.nl/ecartico/persons/21261","1668-02-23","1730-05-12","Jacobus Horreus"
"http://www.vondel.humanities.uva.nl/ecartico/persons/214","1665-08-17","1747-10-24","Toussaint Deben"
"http://www.vondel.humanities.uva.nl/ecartico/persons/46471","1680-02-13","1741-08-26","Maria Elisabeth van Oostenrijk"
"http://www.vondel.humanities.uva.nl/ecartico/persons/46500","1676-12-25","1719-02-17","Gideon Quineau"
"http://www.vondel.humanities.uva.nl/ecartico/persons/46519","1678-07-26","http://www.vondel.humanities.uva.nl/ecartico/persons/46519#deathdate","Jean Coulon"
"http://www.vondel.humanities.uva.nl/ecartico/persons/46524","1681-05-11","1753","Anthony Coulon"
"http://www.vondel.humanities.uva.nl/ecartico/persons/46533","1694","1742","Frans van Eynden"
"http://www.vondel.humanities.uva.nl/ecartico/persons/46594","1689-04-16","1742-07-01","Tiberius Reitsma"
"http://www.vondel.humanities.uva.nl/ecartico/persons/4662","1684-01-26","1763-09-23","Hendrick Frans van Lint"
"http://www.vondel.humanities.uva.nl/ecartico/persons/46957","1665-05-02","1736-05-03","Albertus Seba"
"http://www.vondel.humanities.uva.nl/ecartico/persons/47107","1676-06-25","1737","Johannes Henricus Bekker"
"http://www.vondel.humanities.uva.nl/ecartico/persons/47420","1679-08-29","1741-02-21","Anthony van Dam"
"http://www.vondel.humanities.uva.nl/ecartico/persons/4746","1659","http://www.vondel.humanities.uva.nl/ecartico/persons/4746#deathdate","Christoffel Lubieniecki"
"http://www.vondel.humanities.uva.nl/ecartico/persons/4771","1684-07-25","1761-05-03","Jacques François de Lyen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/47759","1674-09-30","1748-07-27","Willem Mylius"
"http://www.vondel.humanities.uva.nl/ecartico/persons/4776","1656-09-12","1717-12-25","Dirck Carelsz. Maas"
"http://www.vondel.humanities.uva.nl/ecartico/persons/47762","1693-04-20","1754-12-01","Jacoba Schrevelius"
"http://www.vondel.humanities.uva.nl/ecartico/persons/4777","1655-11-10","http://www.vondel.humanities.uva.nl/ecartico/persons/4777#deathdate","Jan Pietersz. Maas"
"http://www.vondel.humanities.uva.nl/ecartico/persons/48145","1682-12-14","1752-02-10","Hermanus van den Burg"
"http://www.vondel.humanities.uva.nl/ecartico/persons/48272","1653","1672-09-03","Cornelis Mina"
"http://www.vondel.humanities.uva.nl/ecartico/persons/48302","1669-02-15","1736-11-01","Godefriedus Duijsentpont"
"http://www.vondel.humanities.uva.nl/ecartico/persons/48551","1654","http://www.vondel.humanities.uva.nl/ecartico/persons/48551#deathdate","Adriana Johanna Poppen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/48704","1673","1723","Antonius Conijnenberg"
"http://www.vondel.humanities.uva.nl/ecartico/persons/48737","1671-03-08","1733-12-27","Théodore-Edmond Plumier"
"http://www.vondel.humanities.uva.nl/ecartico/persons/48811","1673","1720","Baptist van Bleeck"
"http://www.vondel.humanities.uva.nl/ecartico/persons/48829","1689-01-23","1733-12-31","Hubert Kornelisz. Poot"
"http://www.vondel.humanities.uva.nl/ecartico/persons/48844","1671-11-19","1731-05-16","Joachim Rendorp"
"http://www.vondel.humanities.uva.nl/ecartico/persons/48845","1661-12-19","1740-07-12","Maria Catharina Meijners"
"http://www.vondel.humanities.uva.nl/ecartico/persons/4917","1662-04-24","http://www.vondel.humanities.uva.nl/ecartico/persons/4917#deathdate","Cornelis Mebeecq Cruywagen"
"http://www.vondel.humanities.uva.nl/ecartico/persons/49271","1660","http://www.vondel.humanities.uva.nl/ecartico/persons/49271#deathdate","Geertruid Sluiter"
"http://www.vondel.humanities.uva.nl/ecartico/persons/49272","1662-10-19","1722-02-24","Johannes d' Outrein"
"http://www.vondel.humanities.uva.nl/ecartico/persons/49451","1674-06-13","1716-12-12","Willem van Poolsum"
"http://www.vondel.humanities.uva.nl/ecartico/persons/49594","1656","http://www.vondel.humanities.uva.nl/ecartico/persons/49594#deathdate","Petronella Oortman"
"http://www.vondel.humanities.uva.nl/ecartico/persons/49775","1663","http://www.vondel.humanities.uva.nl/ecartico/persons/49775#deathdate","Barbara Kruijsenaer"
"http://www.vondel.humanities.uva.nl/ecartico/persons/49998","1664","1755","Hendrick Beck"
"http://www.vondel.humanities.uva.nl/ecartico/persons/5","1685","1734","Pieter (van) Angellis"
"http://www.vondel.humanities.uva.nl/ecartico/persons/50005","1659-03-08","1738-06-05","Isaac de Beausobre"
"http://www.vondel.humanities.uva.nl/ecartico/persons/50025","1655","http://www.vondel.humanities.uva.nl/ecartico/persons/50025#deathdate","Elizabet Hartloop"
"http://www.vondel.humanities.uva.nl/ecartico/persons/50038","1658-02-24","1704-12-11","Henrica van Hoolwerff"
"http://www.vondel.humanities.uva.nl/ecartico/persons/50052","1658","1710","Isaak de Neufville"
"http://www.vondel.humanities.uva.nl/ecartico/persons/50053","1667","1726","Maria Grijspeert"
"http://www.vondel.humanities.uva.nl/ecartico/persons/50509","1694","1760-07-29","Anna Maria Josephina van Rijndorp"
"http://www.vondel.humanities.uva.nl/ecartico/persons/50512","1681","1750","Jan van Hoven"
"http://www.vondel.humanities.uva.nl/ecartico/persons/50514","1695-10-26","1770-07-29","Isabella Bernhardina van Rijndorp"
"http://www.vondel.humanities.uva.nl/ecartico/persons/50588","1692-11-01","1756-07-23","Henricus Carolinus van Byler"
"http://www.vondel.humanities.uva.nl/ecartico/persons/50900","1659-04-14","http://www.vondel.humanities.uva.nl/ecartico/persons/50900#deathdate","Johanna van Peene"
"http://www.vondel.humanities.uva.nl/ecartico/persons/5220","1680-08-08","http://www.vondel.humanities.uva.nl/ecartico/persons/5220#deathdate","Cornelis-Henricus van Meurs"
"http://www.vondel.humanities.uva.nl/ecartico/persons/52236","1660-08-20","1740-02-04","Henricus Dibbetz"
"http://www.vondel.humanities.uva.nl/ecartico/persons/52240","1657-08-27","1701-12-09","Barbara van de Capelle"
"http://www.vondel.humanities.uva.nl/ecartico/persons/52243","1663-12-02","http://www.vondel.humanities.uva.nl/ecartico/persons/52243#deathdate","Martina Wits"
"http://www.vondel.humanities.uva.nl/ecartico/persons/52250","1668-03-09","1695-05","Sara van Peene"
"http://www.vondel.humanities.uva.nl/ecartico/persons/52253","1672-02-18","1749-08-19","Elisabeth Mettina Saagmans"
"http://www.vondel.humanities.uva.nl/ecartico/persons/5157","1664-12-15","http://www.vondel.humanities.uva.nl/ecartico/persons/5157#deathdate","Jan Baptist van der Meiren"
"http://www.vondel.humanities.uva.nl/ecartico/persons/51630","1663","1694","Albertus Munting"
"http://www.vondel.humanities.uva.nl/ecartico/persons/51640","1669-08-29","1732-10-21","Zacharias Huber"
"http://www.vondel.humanities.uva.nl/ecartico/persons/51661","1653-06-25","1696-10-05","Caspar Brandt"
"http://www.vondel.humanities.uva.nl/ecartico/persons/5167","1685","1741-12-04","Johan Willemsen Mensing"
"http://www.vondel.humanities.uva.nl/ecartico/persons/51678","1660-07-06","1708-01-13","Johannes Brandt"
